Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2020,WI,Total,"(1, 1, 1)",3,5080.243570974073,[4639.161 5521.326],422.1476629655908,442.1476629655908,421.31470084250304,1968,3112.243570974073,3112.243570974073
2021,WI,Total,"(1, 1, 1)",4,6249.22198038012,[5739.857 6758.587],422.1476629655908,442.1476629655908,421.31470084250304,4347,1902.22198038012,1902.22198038012
2018,WI,Total,"(1, 1, 2)",1,1907.8341949916567,[1345.767 2469.901],94.37680232987215,154.37680232987213,93.33559967601242,1956,-48.16580500834334,48.16580500834334
2019,WI,Total,"(1, 1, 2)",2,2158.4255981581173,[1590.724 2726.128],94.37680232987215,154.37680232987213,93.33559967601242,1962,196.42559815811728,196.42559815811728
2020,WI,Total,"(1, 1, 2)",3,2409.017044282009,[1835.779 2982.255],94.37680232987215,154.37680232987213,93.33559967601242,1968,441.017044282009,441.017044282009
2021,WI,Total,"(1, 1, 2)",4,2659.608532968506,[2080.93  3238.288],94.37680232987215,154.37680232987213,93.33559967601242,4347,-1687.391467031494,1687.391467031494
2018,WI,Total,"(1, 2, 0)",1,1706.613286242305,[ 673.989 2739.237],82.85177114999534,90.85177114999534,81.68008488729764,1956,-249.3867137576949,249.3867137576949
2019,WI,Total,"(1, 2, 0)",2,1601.1488202566572,[-322.996 3525.294],82.85177114999534,90.85177114999534,81.68008488729764,1962,-360.85117974334275,360.85117974334275
2020,WI,Total,"(1, 2, 0)",3,1502.8423613294171,[-1575.938  4581.623],82.85177114999534,90.85177114999534,81.68008488729764,1968,-465.15763867058286,465.15763867058286
2021,WI,Total,"(1, 2, 0)",4,1307.6591514050356,[-3063.208  5678.527],82.85177114999534,90.85177114999534,81.68008488729764,4347,-3039.3408485949644,3039.3408485949644
2018,WI,Total,"(1, 2, 1)",1,2318.542770597297,[2049.394 2587.692],114.85509452037226,134.85509452037226,113.29284617010866,1956,362.542770597297,362.542770597297
2019,WI,Total,"(1, 2, 1)",2,2133.0323146783553,[1863.407 2402.658],114.85509452037226,134.85509452037226,113.29284617010866,1962,171.0323146783553,171.0323146783553
2020,WI,Total,"(1, 2, 1)",3,2872.698285288414,[2463.152 3282.244],114.85509452037226,134.85509452037226,113.29284617010866,1968,904.6982852884139,904.6982852884139
2021,WI,Total,"(1, 2, 1)",4,2703.4770871724704,[2292.692 3114.262],114.85509452037226,134.85509452037226,113.29284617010866,4347,-1643.5229128275296,1643.5229128275296
2018,WI,Total,"(1, 2, 2)",1,1881.7270000991575,[1112.786 2650.668],84.75937410585206,144.75937410585206,82.80656366802256,1956,-74.27299990084248,74.27299990084248
2019,WI,Total,"(1, 2, 2)",2,1996.0688896215843,[ 873.329 3118.809],84.75937410585206,144.75937410585206,82.80656366802256,1962,34.068889621584276,34.068889621584276
2020,WI,Total,"(1, 2, 2)",3,2287.297951760767,[ 818.118 3756.477],84.75937410585206,144.75937410585206,82.80656366802256,1968,319.29795176076686,319.29795176076686
2021,WI,Total,"(1, 2, 2)",4,2387.1568013510646,[ 616.724 4157.589],84.75937410585206,144.75937410585206,82.80656366802256,4347,-1959.8431986489354,1959.8431986489354
2018,WI,Total,"(2, 1, 0)",1,1514.5155697186794,[1098.127 1930.904],91.33935640876663,111.33935640876663,90.50639428567885,1956,-441.48443028132056,441.48443028132056
2019,WI,Total,"(2, 1, 0)",2,2209.222865000719,[1707.901 2710.544],91.33935640876663,111.33935640876663,90.50639428567885,1962,247.22286500071914,247.22286500071914
2020,WI,Total,"(2, 1, 0)",3,2541.6554114523674,[2040.218 3043.093],91.33935640876663,111.33935640876663,90.50639428567885,1968,573.6554114523674,573.6554114523674
2021,WI,Total,"(2, 1, 0)",4,2384.7965237037456,[1846.699 2922.894],91.33935640876663,111.33935640876663,90.50639428567885,4347,-1962.2034762962544,1962.2034762962544
2018,WI,Total,"(2, 1, 1)",1,477.06237979379375,[225.632 728.493],143.5359225945594,203.5359225945594,142.49471994069967,1956,-1478.9376202062062,1478.9376202062062
2019,WI,Total,"(2, 1, 1)",2,719.7692190559014,[ 203.945 1235.594],143.5359225945594,203.5359225945594,142.49471994069967,1962,-1242.2307809440986,1242.2307809440986
2020,WI,Total,"(2, 1, 1)",3,1812.5034293461433,[1262.868 2362.139],143.5359225945594,203.5359225945594,142.49471994069967,1968,-155.49657065385668,155.49657065385668
2021,WI,Total,"(2, 1, 1)",4,1534.6905369522337,[ 985.052 2084.329],143.5359225945594,203.5359225945594,142.49471994069967,4347,-2812.3094630477663,2812.3094630477663
2018,WI,Total,"(2, 1, 2)",1,1550.7447715586072,[1138.847 1962.642],94.88427056661173,,,1956,-405.2552284413928,405.2552284413928
2019,WI,Total,"(2, 1, 2)",2,2086.721834274138,[1539.656 2633.788],94.88427056661173,,,1962,124.72183427413802,124.72183427413802
2020,WI,Total,"(2, 1, 2)",3,2578.6884681165125,[1972.314 3185.063],94.88427056661173,,,1968,610.6884681165125,610.6884681165125
2021,WI,Total,"(2, 1, 2)",4,2513.789695749526,[1830.001 3197.578],94.88427056661173,,,4347,-1833.210304250474,1833.210304250474
2018,WI,Total,"(2, 2, 0)",1,-5010.049584400458,[-5334.531 -4685.568],1620.8289829818557,1640.8289829818557,1619.266734631592,1956,-6966.049584400458,6966.049584400458
2019,WI,Total,"(2, 2, 0)",2,-27208.088831951325,[-28539.06  -25877.117],1620.8289829818557,1640.8289829818557,1619.266734631592,1962,-29170.088831951325,29170.088831951325
2020,WI,Total,"(2, 2, 0)",3,-77910.74677997248,[-81380.069 -74441.425],1620.8289829818557,1640.8289829818557,1619.266734631592,1968,-79878.74677997248,79878.74677997248
2021,WI,Total,"(2, 2, 0)",4,-173437.42163682202,[-180674.094 -166200.749],1620.8289829818557,1640.8289829818557,1619.266734631592,4347,-177784.42163682202,177784.42163682202
2018,WI,Total,"(2, 2, 1)",1,1376.2191509769173,[1203.909 1548.529],105.34577230412978,165.34577230412978,103.39296186630028,1956,-579.7808490230827,579.7808490230827
2019,WI,Total,"(2, 2, 1)",2,2172.1178008922247,[1939.836 2404.399],105.34577230412978,165.34577230412978,103.39296186630028,1962,210.11780089222475,210.11780089222475
2020,WI,Total,"(2, 2, 1)",3,2693.459669130293,[2467.474 2919.445],105.34577230412978,165.34577230412978,103.39296186630028,1968,725.4596691302932,725.4596691302932
2021,WI,Total,"(2, 2, 1)",4,2295.6014980794475,[2050.179 2541.024],105.34577230412978,165.34577230412978,103.39296186630028,4347,-2051.3985019205525,2051.3985019205525
2018,WI,Total,"(2, 2, 2)",1,1661.7288749509423,[1303.227 2020.231],83.43291041839066,,,1956,-294.2711250490577,294.2711250490577
2019,WI,Total,"(2, 2, 2)",2,2489.0187780603083,[2122.998 2855.04 ],83.43291041839066,,,1962,527.0187780603083,527.0187780603083
2020,WI,Total,"(2, 2, 2)",3,2921.7520176050693,[2558.678 3284.826],83.43291041839066,,,1968,953.7520176050693,953.7520176050693
2021,WI,Total,"(2, 2, 2)",4,2855.699445170253,[2369.942 3341.457],83.43291041839066,,,4347,-1491.300554829747,1491.300554829747
2019,AL,BEV sales,"(0, 1, 0)",1,605.6666666666667,[351.761 859.573],79.39571482271474,82.39571482271474,78.97923376117085,722,-116.33333333333326,116.33333333333326
2020,AL,BEV sales,"(0, 1, 0)",2,684.3333333333335,[ 325.256 1043.411],79.39571482271474,82.39571482271474,78.97923376117085,799,-114.66666666666652,114.66666666666652
2021,AL,BEV sales,"(0, 1, 0)",3,763.0000000000002,[ 323.222 1202.778],79.39571482271474,82.39571482271474,78.97923376117085,1607,-843.9999999999998,843.9999999999998
2022,AL,BEV sales,"(0, 1, 0)",4,841.666666666667,[ 333.855 1349.479],79.39571482271474,82.39571482271474,78.97923376117085,NA,,
2019,AL,BEV sales,"(0, 1, 1)",1,660.0865849243928,[408.129 912.044],81.33064990910803,89.33064990910803,80.7059283167922,722,-61.91341507560719,61.91341507560719
2020,AL,BEV sales,"(0, 1, 1)",2,745.2841923723961,[ 357.798 1132.77 ],81.33064990910803,89.33064990910803,80.7059283167922,799,-53.71580762760391,53.71580762760391
2021,AL,BEV sales,"(0, 1, 1)",3,830.4817998203994,[ 343.853 1317.111],81.33064990910803,89.33064990910803,80.7059283167922,1607,-776.5182001796006,776.5182001796006
2022,AL,BEV sales,"(0, 1, 1)",4,915.6794072684027,[ 346.935 1484.424],81.33064990910803,89.33064990910803,80.7059283167922,NA,,
2019,AL,BEV sales,"(0, 1, 2)",1,781.056511171017,[ 559.605 1002.508],83.27501017016984,103.27501017016984,82.44204804708205,722,59.05651117101695,59.05651117101695
2020,AL,BEV sales,"(0, 1, 2)",2,1093.575404287673,[ 676.315 1510.836],83.27501017016984,103.27501017016984,82.44204804708205,799,294.5754042876731,294.5754042876731
2021,AL,BEV sales,"(0, 1, 2)",3,1205.7111631959144,[ 531.592 1879.83 ],83.27501017016984,103.27501017016984,82.44204804708205,1607,-401.2888368040856,401.2888368040856
2022,AL,BEV sales,"(0, 1, 2)",4,1317.8469221041557,[ 460.661 2175.032],83.27501017016984,103.27501017016984,82.44204804708205,NA,,
2019,AL,BEV sales,"(0, 2, 0)",1,959.4,[ 709.182 1209.618],66.68344735957155,69.68344735957155,65.90232318443975,722,237.39999999999998,237.39999999999998
2020,AL,BEV sales,"(0, 2, 0)",2,1460.2,[ 900.696 2019.704],66.68344735957155,69.68344735957155,65.90232318443975,799,661.2,661.2
2021,AL,BEV sales,"(0, 2, 0)",3,2029.4,[1093.17 2965.63],66.68344735957155,69.68344735957155,65.90232318443975,1607,422.4000000000001,422.4000000000001
2022,AL,BEV sales,"(0, 2, 0)",4,2667.0000000000005,[1296.5 4037.5],66.68344735957155,69.68344735957155,65.90232318443975,NA,,
2019,AL,BEV sales,"(0, 2, 1)",1,1452.8627891109268,[1173.249 1732.477],83.99254026757625,91.99254026757625,82.82085400487854,722,730.8627891109268,730.8627891109268
2020,AL,BEV sales,"(0, 2, 1)",2,2893.351095761638,[2047.708 3738.994],83.99254026757625,91.99254026757625,82.82085400487854,799,2094.351095761638,2094.351095761638
2021,AL,BEV sales,"(0, 2, 1)",3,4848.464919952135,[3284.084 6412.846],83.99254026757625,91.99254026757625,82.82085400487854,1607,3241.4649199521346,3241.4649199521346
2022,AL,BEV sales,"(0, 2, 1)",4,7318.204261682416,[4907.558 9728.85 ],83.99254026757625,91.99254026757625,82.82085400487854,NA,,
2019,AL,BEV sales,"(0, 2, 2)",1,991.1258069210988,[ 778.625 1203.627],70.13122043182076,90.13122043182076,68.56897208155716,722,269.12580692109884,269.12580692109884
2020,AL,BEV sales,"(0, 2, 2)",2,1702.8741616842046,[1201.089 2204.659],70.13122043182076,90.13122043182076,68.56897208155716,799,903.8741616842046,903.8741616842046
2021,AL,BEV sales,"(0, 2, 2)",3,2509.0445650551146,[1513.088 3505.001],70.13122043182076,90.13122043182076,68.56897208155716,1607,902.0445650551146,902.0445650551146
2022,AL,BEV sales,"(0, 2, 2)",4,3409.6370170338287,[1798.958 5020.316],70.13122043182076,90.13122043182076,68.56897208155716,NA,,
2019,AL,BEV sales,"(1, 1, 0)",1,680.2182436996906,[429.242 931.194],81.30965827066075,89.30965827066075,80.68493667834491,722,-41.78175630030944,41.78175630030944
2020,AL,BEV sales,"(1, 1, 0)",2,784.3633472735025,[ 385.964 1182.762],81.30965827066075,89.30965827066075,80.68493667834491,799,-14.63665272649746,14.63665272649746
2021,AL,BEV sales,"(1, 1, 0)",3,877.0834910970832,[ 364.192 1389.975],81.30965827066075,89.30965827066075,80.68493667834491,1607,-729.9165089029168,729.9165089029168
2022,AL,BEV sales,"(1, 1, 0)",4,967.1437337005751,[ 359.32  1574.967],81.30965827066075,89.30965827066075,80.68493667834491,NA,,
2019,AL,BEV sales,"(1, 1, 1)",1,517.6526131408236,[251.61  783.696],105.26418858438558,125.26418858438558,104.4312264612978,722,-204.34738685917637,204.34738685917637
2020,AL,BEV sales,"(1, 1, 1)",2,179.43252679442554,[-302.208  661.073],105.26418858438558,125.26418858438558,104.4312264612978,799,-619.5674732055745,619.5674732055745
2021,AL,BEV sales,"(1, 1, 1)",3,-34.25149097410744,[-629.86   561.357],105.26418858438558,125.26418858438558,104.4312264612978,1607,-1641.2514909741074,1641.2514909741074
2022,AL,BEV sales,"(1, 1, 1)",4,-295.09427990550284,[-996.145  405.956],105.26418858438558,125.26418858438558,104.4312264612978,NA,,
2019,AL,BEV sales,"(1, 1, 2)",1,752.3326537513482,[529.21  975.456],85.22440498887522,145.22440498887522,84.1832023350155,722,30.332653751348175,30.332653751348175
2020,AL,BEV sales,"(1, 1, 2)",2,1022.7315607578655,[ 614.211 1431.252],85.22440498887522,145.22440498887522,84.1832023350155,799,223.7315607578655,223.7315607578655
2021,AL,BEV sales,"(1, 1, 2)",3,1079.7121796096753,[ 446.375 1713.049],85.22440498887522,145.22440498887522,84.1832023350155,1607,-527.2878203903247,527.2878203903247
2022,AL,BEV sales,"(1, 1, 2)",4,1197.436254750272,[ 424.115 1970.757],85.22440498887522,145.22440498887522,84.1832023350155,NA,,
2019,AL,BEV sales,"(1, 2, 0)",1,866.6075540452348,[ 623.149 1110.066],68.52359387186112,76.52359387186112,67.35190760916342,722,144.6075540452348,144.6075540452348
2020,AL,BEV sales,"(1, 2, 0)",2,1292.419885127646,[ 817.461 1767.378],68.52359387186112,76.52359387186112,67.35190760916342,799,493.419885127646,493.419885127646
2021,AL,BEV sales,"(1, 2, 0)",3,1768.502747705384,[1004.934 2532.072],68.52359387186112,76.52359387186112,67.35190760916342,1607,161.50274770538408,161.50274770538408
2022,AL,BEV sales,"(1, 2, 0)",4,2306.531570579731,[1215.302 3397.761],68.52359387186112,76.52359387186112,67.35190760916342,NA,,
2019,AL,BEV sales,"(1, 2, 1)",1,888.7593662083207,[ 630.332 1147.187],71.34196739261235,91.34196739261235,69.77971904234875,722,166.75936620832067,166.75936620832067
2020,AL,BEV sales,"(1, 2, 1)",2,1286.4532433632446,[ 719.818 1853.089],71.34196739261235,91.34196739261235,69.77971904234875,799,487.4532433632446,487.4532433632446
2021,AL,BEV sales,"(1, 2, 1)",3,1681.920702824863,[ 731.732 2632.109],71.34196739261235,91.34196739261235,69.77971904234875,1607,74.92070282486293,74.92070282486293
2022,AL,BEV sales,"(1, 2, 1)",4,2113.3084624286644,[ 727.66  3498.957],71.34196739261235,91.34196739261235,69.77971904234875,NA,,
2019,AL,BEV sales,"(1, 2, 2)",1,940.0310155847532,[ 735.211 1144.851],71.97726759278353,131.97726759278353,70.02445715495404,722,218.03101558475316,218.03101558475316
2020,AL,BEV sales,"(1, 2, 2)",2,1594.931834435562,[1133.933 2055.931],71.97726759278353,131.97726759278353,70.02445715495404,799,795.931834435562,795.931834435562
2021,AL,BEV sales,"(1, 2, 2)",3,2263.200533909675,[1359.068 3167.333],71.97726759278353,131.97726759278353,70.02445715495404,1607,656.200533909675,656.200533909675
2022,AL,BEV sales,"(1, 2, 2)",4,3042.96927656029,[1638.154 4447.785],71.97726759278353,131.97726759278353,70.02445715495404,NA,,
2019,AL,BEV sales,"(2, 1, 0)",1,687.3046997573796,[436.55  938.059],83.30719166949922,103.30719166949922,82.47422954641144,722,-34.69530024262042,34.69530024262042
2020,AL,BEV sales,"(2, 1, 0)",2,785.2949691442773,[ 383.248 1187.342],83.30719166949922,103.30719166949922,82.47422954641144,799,-13.705030855722725,13.705030855722725
2021,AL,BEV sales,"(2, 1, 0)",3,874.4127516812293,[ 359.411 1389.415],83.30719166949922,103.30719166949922,82.47422954641144,1607,-732.5872483187707,732.5872483187707
2022,AL,BEV sales,"(2, 1, 0)",4,963.397439665011,[ 356.223 1570.572],83.30719166949922,103.30719166949922,82.47422954641144,NA,,
2019,AL,BEV sales,"(2, 1, 1)",1,749.1236993194924,[507.549 990.699],86.38101010455541,146.3810101045554,85.33980745069569,722,27.123699319492403,27.123699319492403
2020,AL,BEV sales,"(2, 1, 1)",2,934.946903526178,[ 479.394 1390.5  ],86.38101010455541,146.3810101045554,85.33980745069569,799,135.94690352617795,135.94690352617795
2021,AL,BEV sales,"(2, 1, 1)",3,1037.4706340064313,[ 360.33  1714.611],86.38101010455541,146.3810101045554,85.33980745069569,1607,-569.5293659935687,569.5293659935687
2022,AL,BEV sales,"(2, 1, 1)",4,1142.9764927903566,[ 264.074 2021.879],86.38101010455541,146.3810101045554,85.33980745069569,NA,,
2019,AL,BEV sales,"(2, 1, 2)",1,710.8696239689889,[441.364 980.376],86.73812688146946,,,722,-11.13037603101111,11.13037603101111
2020,AL,BEV sales,"(2, 1, 2)",2,876.431571139045,[ 465.45  1287.414],86.73812688146946,,,799,77.43157113904499,77.43157113904499
2021,AL,BEV sales,"(2, 1, 2)",3,994.9872932880965,[ 467.807 1522.168],86.73812688146946,,,1607,-612.0127067119035,612.0127067119035
2022,AL,BEV sales,"(2, 1, 2)",4,1057.853923757093,[ 443.276 1672.432],86.73812688146946,,,NA,,
2019,AL,BEV sales,"(2, 2, 0)",1,690.0426138872806,[460.675 919.41 ],73.3267265863266,93.3267265863266,71.764478236063,722,-31.957386112719405,31.957386112719405
2020,AL,BEV sales,"(2, 2, 0)",2,1155.3338368000207,[ 823.189 1487.479],73.3267265863266,93.3267265863266,71.764478236063,799,356.33383680002066,356.33383680002066
2021,AL,BEV sales,"(2, 2, 0)",3,1425.8318744684746,[ 852.69  1998.974],73.3267265863266,93.3267265863266,71.764478236063,1607,-181.16812553152545,181.16812553152545
2022,AL,BEV sales,"(2, 2, 0)",4,1992.2362998703604,[1244.188 2740.285],73.3267265863266,93.3267265863266,71.764478236063,NA,,
2019,AL,BEV sales,"(2, 2, 1)",1,1038.9519579363257,[ 827.836 1250.068],74.43910941847192,134.4391094184719,72.48629898064242,722,316.9519579363257,316.9519579363257
2020,AL,BEV sales,"(2, 2, 1)",2,1764.221214196253,[1179.047 2349.395],74.43910941847192,134.4391094184719,72.48629898064242,799,965.221214196253,965.221214196253
2021,AL,BEV sales,"(2, 2, 1)",3,2558.8517675694843,[1388.748 3728.956],74.43910941847192,134.4391094184719,72.48629898064242,1607,951.8517675694843,951.8517675694843
2022,AL,BEV sales,"(2, 2, 1)",4,3506.559760439011,[1569.796 5443.323],74.43910941847192,134.4391094184719,72.48629898064242,NA,,
2019,AL,BEV sales,"(2, 2, 2)",1,1077.7011203051318,[ 868.592 1286.81 ],73.9398849932567,,,722,355.7011203051318,355.7011203051318
2020,AL,BEV sales,"(2, 2, 2)",2,1760.1664979578213,[1266.799 2253.534],73.9398849932567,,,799,961.1664979578213,961.1664979578213
2021,AL,BEV sales,"(2, 2, 2)",3,2494.8255553661334,[1657.911 3331.74 ],73.9398849932567,,,1607,887.8255553661334,887.8255553661334
2022,AL,BEV sales,"(2, 2, 2)",4,3227.4382051698512,[2027.39  4427.487],73.9398849932567,,,NA,,
2019,AR,BEV sales,"(0, 1, 0)",1,302.0,[171.976 432.024],71.36478479932262,74.36478479932262,70.94830373777873,370,-68.0,68.0
2020,AR,BEV sales,"(0, 1, 0)",2,344.0,[160.118 527.882],71.36478479932262,74.36478479932262,70.94830373777873,327,17.0,17.0
2021,AR,BEV sales,"(0, 1, 0)",3,386.0,[160.792 611.208],71.36478479932262,74.36478479932262,70.94830373777873,914,-528.0,528.0
2022,AR,BEV sales,"(0, 1, 0)",4,428.0,[167.952 688.048],71.36478479932262,74.36478479932262,70.94830373777873,NA,,
2019,AR,BEV sales,"(0, 1, 1)",1,340.8907230025467,[212.715 469.066],73.24969043432681,81.24969043432681,72.62496884201097,370,-29.10927699745332,29.10927699745332
2020,AR,BEV sales,"(0, 1, 1)",2,387.55901436363905,[183.711 591.407],73.24969043432681,81.24969043432681,72.62496884201097,327,60.55901436363905,60.55901436363905
2021,AR,BEV sales,"(0, 1, 1)",3,434.2273057247314,[176.005 692.45 ],73.24969043432681,81.24969043432681,72.62496884201097,914,-479.7726942752686,479.7726942752686
2022,AR,BEV sales,"(0, 1, 1)",4,480.8955970858238,[177.904 783.887],73.24969043432681,81.24969043432681,72.62496884201097,NA,,
2019,AR,BEV sales,"(0, 1, 2)",1,429.70551476665713,[318.553 540.858],75.01858877245236,95.01858877245236,74.18562664936458,370,59.70551476665713,59.70551476665713
2020,AR,BEV sales,"(0, 1, 2)",2,593.8793144762957,[361.316 826.442],75.01858877245236,95.01858877245236,74.18562664936458,327,266.8793144762957,266.8793144762957
2021,AR,BEV sales,"(0, 1, 2)",3,660.5903028984354,[ 288.915 1032.266],75.01858877245236,95.01858877245236,74.18562664936458,914,-253.40969710156457,253.40969710156457
2022,AR,BEV sales,"(0, 1, 2)",4,727.3012913205752,[ 255.921 1198.682],75.01858877245236,95.01858877245236,74.18562664936458,NA,,
2019,AR,BEV sales,"(0, 2, 0)",1,482.4,[354.508 610.292],59.971971674149245,62.971971674149245,59.190847499017444,370,112.39999999999998,112.39999999999998
2020,AR,BEV sales,"(0, 2, 0)",2,739.1999999999999,[ 453.225 1025.175],59.971971674149245,62.971971674149245,59.190847499017444,327,412.19999999999993,412.19999999999993
2021,AR,BEV sales,"(0, 2, 0)",3,1030.3999999999999,[ 551.873 1508.927],59.971971674149245,62.971971674149245,59.190847499017444,914,116.39999999999986,116.39999999999986
2022,AR,BEV sales,"(0, 2, 0)",4,1356.0,[ 655.508 2056.492],59.971971674149245,62.971971674149245,59.190847499017444,NA,,
2019,AR,BEV sales,"(0, 2, 1)",1,828.4164051986586,[ 556.928 1099.905],81.19260589261616,89.19260589261616,80.02091962991845,370,458.4164051986586,458.4164051986586
2020,AR,BEV sales,"(0, 2, 1)",2,1860.6329182633644,[1039.574 2681.691],81.19260589261616,89.19260589261616,80.02091962991845,327,1533.6329182633644,1533.6329182633644
2021,AR,BEV sales,"(0, 2, 1)",3,3356.6495391941176,[1837.753 4875.546],81.19260589261616,89.19260589261616,80.02091962991845,914,2442.6495391941176,2442.6495391941176
2022,AR,BEV sales,"(0, 2, 1)",4,5316.466267990918,[2975.915 7657.018],81.19260589261616,89.19260589261616,80.02091962991845,NA,,
2019,AR,BEV sales,"(0, 2, 2)",1,533.6955772618111,[429.265 638.127],63.2282948582036,83.2282948582036,61.666046507939996,370,163.69557726181108,163.69557726181108
2020,AR,BEV sales,"(0, 2, 2)",2,933.7957356528913,[ 660.573 1207.018],63.2282948582036,83.2282948582036,61.666046507939996,327,606.7957356528913,606.7957356528913
2021,AR,BEV sales,"(0, 2, 2)",3,1385.5220127849964,[ 832.85  1938.194],63.2282948582036,83.2282948582036,61.666046507939996,914,471.5220127849964,471.5220127849964
2022,AR,BEV sales,"(0, 2, 2)",4,1888.8744086581262,[ 990.763 2786.986],63.2282948582036,83.2282948582036,61.666046507939996,NA,,
2019,AR,BEV sales,"(1, 1, 0)",1,344.62189216921047,[216.546 472.697],73.25244542655373,81.25244542655373,72.6277238342379,370,-25.37810783078953,25.37810783078953
2020,AR,BEV sales,"(1, 1, 0)",2,402.37044942982504,[196.353 608.388],73.25244542655373,81.25244542655373,72.6277238342379,327,75.37044942982504,75.37044942982504
2021,AR,BEV sales,"(1, 1, 0)",3,453.1332323880929,[186.017 720.25 ],73.25244542655373,81.25244542655373,72.6277238342379,914,-460.8667676119071,460.8667676119071
2022,AR,BEV sales,"(1, 1, 0)",4,502.08005008677105,[184.229 819.931],73.25244542655373,81.25244542655373,72.6277238342379,NA,,
2019,AR,BEV sales,"(1, 1, 1)",1,298.2559081695488,[137.769 458.742],75.88312533643573,95.88312533643573,75.05016321334794,370,-71.74409183045123,71.74409183045123
2020,AR,BEV sales,"(1, 1, 1)",2,331.35848483860093,[102.76  559.957],75.88312533643573,95.88312533643573,75.05016321334794,327,4.35848483860093,4.35848483860093
2021,AR,BEV sales,"(1, 1, 1)",3,369.47448528545726,[ 90.13  648.819],75.88312533643573,95.88312533643573,75.05016321334794,914,-544.5255147145427,544.5255147145427
2022,AR,BEV sales,"(1, 1, 1)",4,402.7131713244533,[ 79.425 726.002],75.88312533643573,95.88312533643573,75.05016321334794,NA,,
2019,AR,BEV sales,"(1, 1, 2)",1,406.5770797088279,[292.909 520.246],76.94299465410816,136.94299465410816,75.90179200024843,370,36.57707970882791,36.57707970882791
2020,AR,BEV sales,"(1, 1, 2)",2,538.0356998813378,[315.514 760.557],76.94299465410816,136.94299465410816,75.90179200024843,327,211.0356998813378,211.0356998813378
2021,AR,BEV sales,"(1, 1, 2)",3,574.9363026078546,[238.052 911.82 ],76.94299465410816,136.94299465410816,75.90179200024843,914,-339.0636973921454,339.0636973921454
2022,AR,BEV sales,"(1, 1, 2)",4,644.5130386265207,[ 235.67  1053.356],76.94299465410816,136.94299465410816,75.90179200024843,NA,,
2019,AR,BEV sales,"(1, 2, 0)",1,488.8588463443268,[361.032 616.685],61.968678483216046,69.96867848321605,60.79699222051835,370,118.85884634432682,118.85884634432682
2020,AR,BEV sales,"(1, 2, 0)",2,753.2264769544967,[ 462.252 1044.201],61.968678483216046,69.96867848321605,60.79699222051835,327,426.22647695449666,426.22647695449666
2021,AR,BEV sales,"(1, 2, 0)",3,1052.862646009772,[ 562.084 1543.641],61.968678483216046,69.96867848321605,60.79699222051835,914,138.8626460097721,138.8626460097721
2022,AR,BEV sales,"(1, 2, 0)",4,1387.7565652139547,[ 666.119 2109.395],61.968678483216046,69.96867848321605,60.79699222051835,NA,,
2019,AR,BEV sales,"(1, 2, 1)",1,448.1096322430645,[332.804 563.415],63.4710602876705,83.4710602876705,61.908811937406895,370,78.10963224306448,78.10963224306448
2020,AR,BEV sales,"(1, 2, 1)",2,653.4158944392212,[438.923 867.909],63.4710602876705,83.4710602876705,61.908811937406895,327,326.41589443922123,326.41589443922123
2021,AR,BEV sales,"(1, 2, 1)",3,883.5202328392569,[ 573.929 1193.111],63.4710602876705,83.4710602876705,61.908811937406895,914,-30.47976716074311,30.47976716074311
2022,AR,BEV sales,"(1, 2, 1)",4,1141.8042821858087,[ 741.031 1542.578],63.4710602876705,83.4710602876705,61.908811937406895,NA,,
2019,AR,BEV sales,"(1, 2, 2)",1,518.3156915032398,[413.416 623.216],65.18711993518086,125.18711993518086,63.23430949735136,370,148.3156915032398,148.3156915032398
2020,AR,BEV sales,"(1, 2, 2)",2,893.1186790023031,[ 626.442 1159.796],65.18711993518086,125.18711993518086,63.23430949735136,327,566.1186790023031,566.1186790023031
2021,AR,BEV sales,"(1, 2, 2)",3,1298.3404669152062,[ 769.375 1827.306],65.18711993518086,125.18711993518086,63.23430949735136,914,384.3404669152062,384.3404669152062
2022,AR,BEV sales,"(1, 2, 2)",4,1754.2064315594346,[ 915.104 2593.309],65.18711993518086,125.18711993518086,63.23430949735136,NA,,
2019,AR,BEV sales,"(2, 1, 0)",1,371.39288500358714,[246.087 496.699],75.14247842066654,95.14247842066654,74.30951629757875,370,1.3928850035871392,1.3928850035871392
2020,AR,BEV sales,"(2, 1, 0)",2,415.69355542279834,[198.372 633.015],75.14247842066654,95.14247842066654,74.30951629757875,327,88.69355542279834,88.69355542279834
2021,AR,BEV sales,"(2, 1, 0)",3,448.8454477176163,[171.805 725.886],75.14247842066654,95.14247842066654,74.30951629757875,914,-465.1545522823837,465.1545522823837
2022,AR,BEV sales,"(2, 1, 0)",4,492.0865756387762,[173.183 810.99 ],75.14247842066654,95.14247842066654,74.30951629757875,NA,,
2019,AR,BEV sales,"(2, 1, 1)",1,375.3894880888244,[241.7   509.079],78.14969753726183,138.14969753726183,77.1084948834021,370,5.389488088824407,5.389488088824407
2020,AR,BEV sales,"(2, 1, 1)",2,472.92064126332275,[221.722 724.119],78.14969753726183,138.14969753726183,77.1084948834021,327,145.92064126332275,145.92064126332275
2021,AR,BEV sales,"(2, 1, 1)",3,528.1856362840329,[155.642 900.73 ],78.14969753726183,138.14969753726183,77.1084948834021,914,-385.81436371596715,385.81436371596715
