Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2019,WI,PHEV sales,"(0, 2, 0)",2,923.6000000000004,[-405.005 2252.205],75.331784391427,78.331784391427,74.5506602162952,581.0,342.6000000000004,342.6000000000004
2019,WI,Total,"(0, 2, 0)",1,2414.6,[1299.224 3529.976],81.62959236323502,84.62959236323502,80.84846818810323,1962.0,452.5999999999999,452.5999999999999
2019,WI,Total,"(0, 2, 0)",2,725.0000000000002,[-1683.09  3133.09],81.27882639896546,84.27882639896546,80.49770222383367,1962.0,-1236.9999999999998,1236.9999999999998
2020,AL,BEV sales,"(0, 2, 0)",1,953.9999999999998,[ 642.303 1265.697],68.88044427266237,71.88044427266237,68.09932009753058,799.0,154.99999999999977,154.99999999999977
2020,AL,BEV sales,"(0, 2, 0)",2,1460.2,[ 900.696 2019.704],66.68344735957155,69.68344735957155,65.90232318443975,799.0,661.2,661.2
2020,AL,BEV sales,"(0, 2, 0)",3,320.2,[ 83.047 557.353],52.9518811960044,55.9518811960044,52.1707570208726,799.0,-478.8,478.8
2020,AL,PHEV sales,"(1, 2, 0)",1,404.81898224305286,[325.478 484.16 ],59.48275598897126,67.48275598897126,58.311069726273566,187.0,217.8189822430529,217.8189822430529
2020,AL,PHEV sales,"(1, 2, 1)",2,-222.23713777821817,[-222.237 -222.237],8.0,28.0,6.437751649736401,187.0,-409.2371377782182,409.2371377782182
2020,AL,PHEV sales,"(0, 2, 0)",3,73.39999999999992,[-840.964  987.764],66.44712712055004,69.44712712055004,65.66600294541824,187.0,-113.60000000000008,113.60000000000008
2020,AL,Total,"(0, 2, 0)",1,1166.8,[ 654.009 1679.591],73.85880804497036,76.85880804497036,73.07768386983857,986.0,180.79999999999995,180.79999999999995
2020,AL,Total,"(0, 2, 0)",2,2166.0,[1339.708 2992.292],70.58241241762262,73.58241241762262,69.80128824249083,986.0,1180.0,1180.0
2020,AL,Total,"(0, 2, 0)",3,393.60000000000014,[-650.9 1438.1],67.7777772555066,70.7777772555066,66.99665308037481,986.0,-592.3999999999999,592.3999999999999
2020,AR,BEV sales,"(0, 2, 0)",1,498.6,[342.887 654.313],61.94029790035665,64.94029790035665,61.159173725224846,327.0,171.60000000000002,171.60000000000002
2020,AR,BEV sales,"(0, 2, 0)",2,739.1999999999999,[ 453.225 1025.175],59.971971674149245,62.971971674149245,59.19084749901744,327.0,412.19999999999993,412.19999999999993
2020,AR,BEV sales,"(0, 2, 0)",3,182.4,[ 50.837 313.963],47.059657970255465,50.059657970255465,46.278533795123664,327.0,-144.6,144.6
2020,AR,PHEV sales,"(0, 2, 0)",1,158.8,[ 53.578 264.022],58.02086179214936,61.02086179214936,57.23973761701756,106.0,52.80000000000001,52.80000000000001
2020,AR,PHEV sales,"(1, 2, 0)",2,315.5996942494248,[258.819 372.38 ],50.90251421067526,58.90251421067526,49.73082794797756,106.0,209.5996942494248,209.5996942494248
2020,AR,PHEV sales,"(0, 2, 0)",3,94.0,[-429.82  617.82],60.87632482555558,63.87632482555558,60.09520065042378,106.0,-12.000000000000014,12.000000000000014
2020,AR,Total,"(0, 2, 0)",1,657.4,[418.042 896.758],66.23974403322954,69.23974403322954,65.45861985809775,433.0,224.4,224.4
2020,AR,Total,"(0, 2, 0)",2,1092.4,[ 689.854 1494.946],63.39103493988229,66.39103493988229,62.60991076475049,433.0,659.3999999999999,659.3999999999999
2020,AR,Total,"(0, 2, 0)",3,276.4,[-296.527  849.327],61.77242446022871,64.7724244602287,60.99130028509691,433.0,-156.60000000000002,156.60000000000002
2020,IA,BEV sales,"(0, 2, 0)",1,528.2,[136.834 919.566],71.15655340694755,74.15655340694755,70.37542923181576,549.0,-20.799999999999955,20.799999999999955
2020,IA,BEV sales,"(0, 2, 0)",2,1373.8,[ 847.028 1900.572],66.08060947337906,69.08060947337906,65.29948529824726,549.0,824.8,824.8
2020,IA,BEV sales,"(0, 2, 0)",3,299.19999999999993,[ 79.959 518.441],52.16657174583119,55.16657174583119,51.38544757069939,549.0,-249.80000000000007,249.80000000000007
2020,IA,PHEV sales,"(0, 2, 0)",1,45.199999999999946,[-244.208  334.608],68.13848215875163,71.13848215875163,67.35735798361983,186.0,-140.80000000000007,140.80000000000007
2020,IA,PHEV sales,"(0, 2, 0)",2,814.8000000000001,[686.528 943.072],51.95447413370722,54.95447413370722,51.17334995857542,186.0,628.8000000000001,628.8000000000001
2020,IA,PHEV sales,"(0, 2, 0)",3,426.0,[-586.939 1438.939],67.47094575226525,70.47094575226525,66.68982157713346,186.0,240.0,240.0
